PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
11285538;"Residencia Grupo 5 Canillejas";"";"";"Residencia para personas con enfermedad mental crónica.";"Bus: 77, 105, 140, 153, 165  Metro: Torre Arias, Canillejas (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3002d40d0b156710VgnVCM1000001d4a900aRCRD";"SUAREZ GARCIA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"447721";"4477542";"40.44689628539865";"-3.616488292271352";"661 763 333";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11285549;"Residencia Grupo 5 Mirasierra";"";"";"Residencia para personas con enfermedad mental crónica.";"Bus: 133";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e03d40d0b156710VgnVCM1000001d4a900aRCRD";"PAN DE AZUCAR";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440088";"4482568";"40.49165490440411";"-3.7069606964643778";"914 026 012 / 647 358 840";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11285558;"Residencia Manuel Gómez - Latina";"";"";"Residencia para personas con enfermedad mental crónica.";"Bus: 31, 33, 36, 39, 65  Metro: Alto de Extremadura (línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3a3d40d0b156710VgnVCM1000001d4a900aRCRD";"ARCANGEL SAN RAFAEL";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437350";"4473216";"40.4072064344459";"-3.738352775600738";"";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11532159;"Residencia Medinamar Simancas";"";"";"Residencia para personas con enfermedad mental crónica.";"Metro: Simancas (línea 7)  Bus: 109, 38, 4, 48, 70";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52bbb813cf05d710VgnVCM2000001f4a900aRCRD";"CASTILLO DE SIMANCAS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446803";"4475399";"40.427528169273984";"-3.627131940654409";"911 732 284";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
133640;"Residencia Mirasierra para personas con discapacidad intelectual gravemente afectadas y centro de día CAMP Mirasierra";"";"";"Residencia y centro de día para personas con discapacidad intelectual gravemente afectadas.";"Metro: Mirasierra (línea 9)  Bus: 49, 134";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551015a11a81c010VgnVCM1000000b205a0aRCRD";"LA MASO";"CALLE";"V";"40";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439475";"4482270";"40.48892405001379";"-3.7141662389685877";"917 398 700";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156246;"Residencia San Juan Bautista";"";"";"Residencia para personas con enfermedad mental crónica.";"Metro: Arturo Soria (línea 4)  Bus: 72, 73, 9, 87, 11, 70, 7";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f565a9e48d8c0710VgnVCM2000001f4a900aRCRD";"NAVARRO AMANDI";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28033";"7";"COLINA";"15";"CIUDAD LINEAL";"444021";"4479077";"40.46048102170562";"-3.6602463125093845";"914 135 011";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11859072;"Residencia Sear para personas con discapacidad física";"";"";"Residencia para personas con discapacidad física.";"Bus: 712, 713, 714, 716";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ca5fe86c4db4810VgnVCM2000001f4a900aRCRD";"COLMENAR VIEJO";"CARRETERA";"V";"13.6";"";"";"";"";"MADRID";"MADRID";"28049";"";"";"";"DISTRITO";"439552";"4490491";"40.56299317375062";"-3.7140517146418874";"917 340 148";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11286110;"Residencia Tetuán";"";"";"Residencia para personas con enfermedad mental crónica.";"Metro: Ventilla (línea 9)  Bus: 177, 49";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a986f6bf5b066710VgnVCM1000001d4a900aRCRD";"PINOS BAJA";"CALLE";"V";"88";"";"";"";"";"MADRID";"MADRID";"28029";"5";"VALDEACEDERAS";"6";"TETUAN";"440578";"4480177";"40.47015231433826";"-3.7009627558279243";"913 231 555";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
133674;"Residencia de minusválidos San Vicente";"";"";"Residencia para personas con discapacidad intelectual.";"Bus: 131, 6, 60, 116, 81, 78";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30ff15a11a81c010VgnVCM1000000b205a0aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"75";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439579";"4470007";"40.37846222434239";"-3.7117800681016506";"915 691 606";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/ResidenciasPersonasDiscapacidad"
133636;"Residencia para personas con discapacidad intelectual gravemente afectadas y centro de día Dos de Mayo";"";"";"Residencia y centro de día para personas con discapacidad intelectual.";"Bus: 150, 174  Cercanías: Fuente de la Mora (C1, C10)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e7e15a11a81c010VgnVCM1000000b205a0aRCRD";"O&amp;Ntilde;A";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"443282";"4482216";"40.48870660405748";"-3.669245434425141";"913 839 927 / 913 838 962 / 913 839 711 / 913 833 393";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
10605428;"Residencia y centro de día Carmen Sevilla";"";"";"Residencia y centro de día para personas con discapacidad intelectual.";"Metro: La Almudena (línea 2), García Noblejas (línea 7)    Bus: 70, 109    Bicimad: estación 490 (Calle Hermanos García Nobleza (esquina Plaza del Reloj Solar))";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=944bf81878231610VgnVCM1000001d4a900aRCRD";"GABRIEL MONTERO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446469";"4475076";"40.4245996910244";"-3.631038633473549";"913 274 040";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156062;"Residencia y centro de día Nuestra Señora de Valvanera";"";"";"Residencia y centro de día para personas con enfermedad mental crónica.";"Bus: 10, 24, 111, 310, 102";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd19bc18998c0710VgnVCM2000001f4a900aRCRD";"FELISA MENDEZ";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443126";"4471629";"40.39332090550943";"-3.670139580262466";"915 522 917";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
4849820;"Residencia y centro de rehabilitación Duques de Lugo";"";"";"Sector: personas con discapacidad física";"Bus: 39, 139.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=775b92b6b4ae8110VgnVCM1000000b205a0aRCRD";"ADONIS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"434313";"4470957";"40.386624062061955";"-3.7738989126760094";"915 188 127";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad"
11532166;"Residencia y centro de rehabilitación San Miguel Hermanas Hospitalarias";"";"";"Residencia y centro de rehabilitación para personas con enfermedad mental crónica.";"Metro: Arturo Soria (línea 4)  Bus: 11, 70, 72, 73, 9, 53, 87  Bicimad: Estación 480 (Calle Vicente Muzas, 13)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=795eb813cf05d710VgnVCM2000001f4a900aRCRD";"ARTURO SORIA";"CALLE";"V";"204";"";"";"";"";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"444000";"4479006";"40.45984108333044";"-3.660488085693163";"914 135 011 / 690 018 728";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156240;"Residencia y centro de rehabilitación laboral de Hortaleza de la Fundación independiente Manantial";"";"";"Residencia y centro de rehabilitación para personas con enfermedad mental crónica";"Bus: 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4da4a9e48d8c0710VgnVCM2000001f4a900aRCRD";"ARROYO DEL SANTO";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28042";"1";"PALOMAS";"16";"HORTALEZA";"447382";"4478119";"40.45207234467039";"-3.620525808309078";"913 717 320 (residencia) / 913717264 (centro de rehabilitación)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11531388;"Residencia y centro ocupacional Nuestra Señora del Camino";"";"";"Centro ocupacional para personas con discapacidad intelectual";"Metro: Mirasierra (línea 9)  Bus: 49";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6424101a5c4d710VgnVCM2000001f4a900aRCRD";"COLLADO DE TIROBARRA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439300";"4482948";"40.49501934128508";"-3.7163005779581755";"917 364 794";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
133523;"Residencia, centro de día y centro ocupacional Ángel de la Guarda";"";"";"Residencia, centro de día y centro ocupacional para personas con discapacidad intelectual.";"Metro: La Elipa (línea 2), El Carmen (línea 5)  Bus: 106  Bicimad: estación 483 (Calle Marcelino Álvarez, 31)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0db615a11a81c010VgnVCM1000000b205a0aRCRD";"DAROCA";"AVENIDA";"V";"60";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444652";"4475605";"40.4292488150886";"-3.652508653842869";"914 047 504";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosOcupacionalesPersonasDiscapacidad"
11155334;"Residencia, centro de día y soporte social Aravaca";"";"";"Residencia y centro de día para personas con enfermedad mental crónica.";"Bus: 162";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=efcfb48876fb0710VgnVCM2000001f4a900aRCRD";"ARENAS Y NAVARRO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28023";"5";"VALDEMARIN";"9";"MONCLOA-ARAVACA";"432468";"4479958";"40.467563236176424";"-3.796596022935098";"913 071 048";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156057;"Sajonia Fundación Manantial, Centro de día";"";"";"Centro de día para personas con enfermedad mental crónica.";"Metro: Las rosas (línea 2)    Bus: 140, 153";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7c75c10c05c0710VgnVCM2000001f4a900aRCRD";"SAJONIA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448596";"4474705";"40.421393764449846";"-3.6059393260417494";"912 031 684";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11155335;"Vallecas grupo Exter, Centro de día";"";"";"Centro de día para personas con enfermedad mental crónica.";"Bus: 130, T31, 103, 142, 143, 54, 58, H1  Metro: Villa de Vallecas (línea 1)  Bicimad: Estación 437 (C Sierra de Guadalupe, 11).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=00f0b48876fb0710VgnVCM2000001f4a900aRCRD";"SAN JAIME";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"446578";"4469869";"40.37769539007225";"-3.6293220708599687";"913 807 757";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"
11156172;"Walk Usera, Centro de rehabilitación laboral";"";"";"Centro de rehabilitación para personas con enfermedad mental crónica";"Bus: 6, 60";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa53bc18998c0710VgnVCM2000001f4a900aRCRD";"BEASAIN";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439214";"4468725";"40.366885859751314";"-3.7159576914372203";"913 418 967";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialPersonasDiscapacidad/CentrosDiasPersonasDiscapacidad"

